id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_profile_id,host_profile_url,host_name,host_since,hosts_time_as_user_years,hosts_time_as_user_months,hosts_time_as_host_years,hosts_time_as_host_months,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1462505515338851900,https://www.airbnb.com/rooms/1462505515338851900,20260215064701,2026-02-15,city scrape,Cozy Luxury Brownstone Stay w/ Yard & Parking,"Bright, peaceful 2BR unit set just outside Albany’s vibrant Center Square within walking distance to Washington Park, local cafés, restaurants, and downtown attractions. Whether you’re a solo traveler, couple, or family, you’ll find everything you need for a relaxing stay. Sip your morning coffee on the private deck with birdsong in the background, rest in a cozy queen or full bed, and enjoy self check-in, fast Wi-Fi, climate control with A/C and heat, and private garage parking right next door.",,https://a0.muscache.com/pictures/hosting/Hosting-1462505515338851900/original/51f1daef-a284-4e26-b278-f585462dabd2.jpeg,181867269,https://www.airbnb.com/users/show/181867269,1468755136294349565,https://www.airbnb.com/users/profile/1468755136294349565,Andres,,7,10,0,7,,"I’m Andrés — CEO, traveler, and music lover.

I enjoy exploring new places, meeting people, and creating spaces that feel warm and intentional. More than anything, I believe how you make people feel truly matters.

I don’t believe in “just a place to sleep.” I believe in good mornings, calm evenings, and the kind of stay that leaves you lighter than you came.

Mi casa es tu casa!",,,,t,,https://a0.muscache.com/im/pictures/user/User/original/04563f50-f093-4fe2-818c-0454835f1a5e.jpeg?aki_policy=profile_x_medium,,2,,None,t,t,,SECOND WARD,,42.64403,-73.75853,Entire condo,Entire home/apt,4,1.0,1 bath,2,2,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Hair dryer"", ""Body soap"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""Hot water kettle"", ""Free dryer \u2013 In building"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Washer"", ""Smart lock"", ""Long term stays allowed"", ""Pets allowed"", ""Oven"", ""Radiant heating"", ""Portable fans"", ""Exterior security cameras on property"", ""Air conditioning"", ""Coffee"", ""Laundromat nearby"", ""Books and reading material"", ""First aid kit"", ""Conditioner"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Fire extinguisher"", ""Mosquito net"", ""Stove"", ""Private backyard""]",,1,365,1,1,365,365,1.0,365.0,,t,22,51,80,346,2026-02-15,32,32,5,301,27,192,,2025-07-27,2026-02-08,4.75,4.84,4.94,4.88,4.97,4.5,4.75,,,2,2,0,0,4.71
1464782804892875821,https://www.airbnb.com/rooms/1464782804892875821,20260215064701,2026-02-15,city scrape,Cozy Historic 2BR • Private Deck • Garage Parking,"Bright, peaceful 2BR unit set just outside Albany’s vibrant Center Square—within walking distance to Washington Park, local cafés, restaurants, and downtown attractions. Whether you’re a solo traveler, couple, or family, you’ll find everything you need for a relaxing stay. Sip your morning coffee on the private deck, rest in cozy beds, and enjoy self check-in, fast Wi-Fi, and climate control for year-round comfort. A reserved garage spot is included for your convenience.",,https://a0.muscache.com/pictures/hosting/Hosting-1464782804892875821/original/bbd7ab9a-b5eb-44af-9445-a86293bf9c5d.jpeg,181867269,https://www.airbnb.com/users/show/181867269,1468755136294349565,https://www.airbnb.com/users/profile/1468755136294349565,Andres,,7,10,0,7,,"I’m Andrés — CEO, traveler, and music lover.

I enjoy exploring new places, meeting people, and creating spaces that feel warm and intentional. More than anything, I believe how you make people feel truly matters.

I don’t believe in “just a place to sleep.” I believe in good mornings, calm evenings, and the kind of stay that leaves you lighter than you came.

Mi casa es tu casa!",,,,t,,https://a0.muscache.com/im/pictures/user/User/original/04563f50-f093-4fe2-818c-0454835f1a5e.jpeg?aki_policy=profile_x_medium,,2,,None,t,t,,SECOND WARD,,42.64491,-73.7594,Entire rental unit,Entire home/apt,4,1.0,1 bath,2,2,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Coffee maker"", ""Hair dryer"", ""Body soap"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""Hot water kettle"", ""Free dryer \u2013 In building"", ""Microwave"", ""Clothing storage"", ""Heating"", ""Washer"", ""Smart lock"", ""Pets allowed"", ""Oven"", ""Exterior security cameras on property"", ""Air conditioning"", ""Coffee"", ""Sound system"", ""Books and reading material"", ""First aid kit"", ""Conditioner"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Fire extinguisher"", ""Stove""]",,1,365,1,1,365,365,1.0,365.0,,t,25,55,83,356,2026-02-15,23,23,5,311,17,138,,2025-07-30,2026-02-14,4.78,4.95,4.68,4.77,5.0,4.64,4.68,,,2,2,0,0,3.43
1465797274904716360,https://www.airbnb.com/rooms/1465797274904716360,20260215064701,2026-02-15,city scrape,Downtown Living Space,"Top Floor Loft With Private Deck. This apartment includes 1 free parking permit. This amazing historical apartment is located in the Downtown Albany, feet from the Palace Theater, MVP Arena, Capital Repertory Theatre and popular NYS Museums. <br />amenities includes all new appliances, all new furniture. Its a Private Quite area, Keyless entry, Free wifi, Free Laundry on site, 1 Queen bed, with a blowup bed and a pull out couch. Keep it simple at this peaceful and centrally-located place.",,https://a0.muscache.com/pictures/hosting/Hosting-1465797274904716360/original/f13b272c-ed32-418c-9189-b90d33547759.jpeg,418250661,https://www.airbnb.com/users/show/418250661,1463653071014668004,https://www.airbnb.com/users/profile/1463653071014668004,Stephanie,,4,6,1,11,,,,,,f,,https://a0.muscache.com/im/pictures/user/User/original/88923af7-d491-4e38-a176-00f5534e9d42.jpeg?aki_policy=profile_x_medium,,2,,None,t,t,,THIRD WARD,,42.65704,-73.75167,Entire rental unit,Entire home/apt,4,1.0,1 bath,1,1,"[""Smoke alarm"", ""Kitchen"", ""Exterior security cameras on property"", ""Iron"", ""Air conditioning"", ""Fire extinguisher"", ""Wifi"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Hair dryer"", ""First aid kit"", ""Outdoor dining area"", ""TV"", ""Free parking on premises"", ""Washer"", ""Pets allowed""]",,14,1125,14,14,1125,1125,14.0,1125.0,,t,30,60,90,365,2026-02-15,0,0,0,320,0,0,,,,,,,,,,,,,2,2,0,0,
1468113967156529966,https://www.airbnb.com/rooms/1468113967156529966,20260215064701,2026-02-15,city scrape,Luxury Albany Room W/Breakfast Next to Downtown,Take it easy at this unique and tranquil getaway.,,https://a0.muscache.com/pictures/hosting/Hosting-1468113967156529966/original/6dee6903-48da-4d79-8102-3d5f147dc3ad.jpeg,466790114,https://www.airbnb.com/users/show/466790114,1468113968197472369,https://www.airbnb.com/users/profile/1468113968197472369,⁨Premier Stay Co.⁩,,3,7,0,10,,,,,,f,,https://a0.muscache.com/im/pictures/user/User/original/d58a58c3-8c94-4357-8c03-5a009c75da5e.jpeg?aki_policy=profile_x_medium,,37,,None,t,t,,FIFTH WARD,,42.67627,-73.78226,Entire rental unit,Entire home/apt,2,1.0,1 bath,1,2,"[""Wifi"", ""Shower gel"", ""Hot water"", ""TV"", ""Bed linens"", ""Bathtub"", ""Shampoo"", ""Hot water kettle"", ""Dedicated workspace"", ""Microwave"", ""Clothing storage"", ""Dining table"", ""Heating"", ""Air conditioning"", ""Coffee"", ""Conditioner"", ""Free parking on premises"", ""Hangers"", ""Refrigerator"", ""Freezer"", ""Free street parking"", ""Bidet""]",,1,21,1,1,21,21,1.0,21.0,,t,30,60,90,365,2026-02-15,1,1,0,320,1,6,,2025-09-06,2025-09-06,4.0,5.0,4.0,5.0,5.0,4.0,5.0,,,30,29,1,0,0.18
1468116522806636814,https://www.airbnb.com/rooms/1468116522806636814,20260215064701,2026-02-15,city scrape,Albany Room With Breakfast minutes to Downtown,"Welcome to your cozy Albany retreat! Enjoy a comfortable stay in this well-appointed space, perfect for travelers looking for convenience and relaxation. Your booking includes free parking and a complimentary breakfast to start your day right. Located near shops, restaurants, and downtown Albany, this home offers easy access to local attractions. Whether you’re here for business or leisure, you’ll love the comfort and convenience of this stay. Book now for a relaxing experience!",,https://a0.muscache.com/pictures/hosting/Hosting-1468116522806636814/original/d52e1a14-409a-4252-bde0-6d7d572afdf1.jpeg,466790114,https://www.airbnb.com/users/show/466790114,1468113968197472369,https://www.airbnb.com/users/profile/1468113968197472369,⁨Premier Stay Co.⁩,,3,7,0,10,,,,,,f,,https://a0.muscache.com/im/pictures/user/User/original/d58a58c3-8c94-4357-8c03-5a009c75da5e.jpeg?aki_policy=profile_x_medium,,37,,None,t,t,,FIFTH WARD,,42.67663,-73.78053,Entire rental unit,Entire home/apt,4,1.0,1 bath,1,2,"[""Bathtub"", ""Free street parking"", ""Shampoo"", ""Air conditioning"", ""Hot water kettle"", ""Wifi"", ""Shower gel"", ""Bed linens"", ""Hot water"", ""Clothing storage"", ""Bidet"", ""Heating"", ""Dedicated workspace"", ""Microwave"", ""TV"", ""Conditioner"", ""Free parking on premises"", ""Hangers""]",,1,21,1,1,21,21,1.0,21.0,,t,30,60,90,365,2026-02-15,7,7,0,320,7,42,,2025-08-03,2025-10-05,4.14,4.57,4.43,4.71,4.71,4.57,4.29,,,30,29,1,0,1.07
1468119019136340688,https://www.airbnb.com/rooms/1468119019136340688,20260215064701,2026-02-15,city scrape,Central Albany Room W/Breakfast Next to Downtown,Your family will be close to everything when you stay at this centrally-located place.,,https://a0.muscache.com/pictures/hosting/Hosting-1468119019136340688/original/f188cfa8-a852-4a38-8412-ce83fa8eb865.jpeg,466790114,https://www.airbnb.com/users/show/466790114,1468113968197472369,https://www.airbnb.com/users/profile/1468113968197472369,⁨Premier Stay Co.⁩,,3,7,0,10,,,,,,f,,https://a0.muscache.com/im/pictures/user/User/original/d58a58c3-8c94-4357-8c03-5a009c75da5e.jpeg?aki_policy=profile_x_medium,,37,,None,t,t,,FIFTH WARD,,42.67602,-73.78066,Entire rental unit,Entire home/apt,2,1.0,1 bath,1,1,"[""Bathtub"", ""Free street parking"", ""Shampoo"", ""Air conditioning"", ""Hot water kettle"", ""Wifi"", ""Shower gel"", ""Bed linens"", ""Hot water"", ""Clothing storage"", ""Bidet"", ""Heating"", ""Dedicated workspace"", ""Microwave"", ""TV"", ""Conditioner"", ""Free parking on premises"", ""Hangers""]",,1,21,1,1,21,21,1.0,21.0,,t,30,60,90,365,2026-02-15,2,2,0,320,2,12,,2025-09-20,2025-11-26,5.0,4.0,5.0,5.0,5.0,3.5,4.0,,,30,29,1,0,0.40
1470493488040078187,https://www.airbnb.com/rooms/1470493488040078187,20260215064701,2026-02-15,city scrape,The Madison- Work Friendly Apt with Parking,"Located in Albany’s historic Center Square neighborhood, this 1-bedroom, 1-bath apartment with a dedicated office space is perfect for traveling professionals and remote workers. Just minutes from the MVP Arena, major hospitals, Capitol buildings, parks, shops, dining, and a nearby bus stop, the location offers convenience and walkability. The apartment includes high-speed WiFi, on-site laundry, and parking, providing everything needed for short- or long-term stay in the heart of downtown Albany",,https://a0.muscache.com/pictures/hosting/Hosting-1470493488040078187/original/65f8f270-e7a9-498e-b186-8f66491fa158.jpeg,564967431,https://www.airbnb.com/users/show/564967431,1470493488948741235,https://www.airbnb.com/users/profile/1470493488948741235,Stephanie,,1,11,1,4,,,,,,f,,https://a0.muscache.com/im/pictures/user/User/original/1d8cd42a-d142-4770-953c-7bbf1d5e4a36.jpeg?aki_policy=profile_x_medium,,3,,None,t,t,,SIXTH WARD,,42.65116120175577,-73.76489493995905,Entire rental unit,Entire home/apt,2,1.0,1 bath,1,1,"[""Smoke alarm"", ""Kitchen"", ""Exterior security cameras on property"", ""Air conditioning"", ""Fire extinguisher"", ""Wifi"", ""Dedicated workspace"", ""TV"", ""Free parking on premises"", ""Carbon monoxide alarm"", ""Pets allowed""]",,2,365,2,4,365,365,2.8,365.0,,t,7,7,7,274,2026-02-15,0,0,0,229,0,0,,,,,,,,,,,,,3,3,0,0,
1472122509160785254,https://www.airbnb.com/rooms/1472122509160785254,20260215064701,2026-02-15,city scrape,Bright & Airy 1 BDRM Private Apt,"This beautifully renovated brownstone in historic Albany is your perfect getaway. Located just minutes from charming downtown, guests can enjoy all Albany has to offer. <br /><br />This spacious bedroom and living area has an abundance of natural light creates a very comfortable environment! There is a fully stocked kitchen, in unit washer/dryer, free resident lot parking, and a fenced shared backyard with bbq for guests to enjoy.<br /><br />Long term stays available. This unit is located on the 3rd floor.",,https://a0.muscache.com/pictures/hosting/Hosting-1472122509160785254/original/d4ea4d04-df65-43c4-b090-85c52899729a.jpeg,47625981,https://www.airbnb.com/users/show/47625981,1462707263288165799,https://www.airbnb.com/users/profile/1462707263288165799,Linda,,10,3,5,0,"Albany, NY","",,,,f,,https://a0.muscache.com/im/pictures/user/fcdee17f-16de-4999-98d5-c28b545cc982.jpg?aki_policy=profile_x_medium,,17,,None,t,t,,FOURTH WARD,,42.65791,-73.74669,Entire rental unit,Entire home/apt,2,1.0,1 bath,1,1,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Wifi"", ""Hot water"", ""Hair dryer"", ""Body soap"", ""Fire pit"", ""Dryer"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""Room-darkening shades"", ""Hot water kettle"", ""Wine glasses"", ""Dedicated workspace"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Clothing storage"", ""Dining table"", ""Heating"", ""Washer"", ""Extra pillows and blankets"", ""Pets allowed"", ""Long term stays allowed"", ""Oven"", ""BBQ grill"", ""Backyard"", ""Air conditioning"", ""Toaster"", ""Essentials"", ""Coffee"", ""Laundromat nearby"", ""Outdoor furniture"", ""First aid kit"", ""Conditioner"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Lockbox"", ""Fire extinguisher"", ""Cleaning products"", ""Stove""]",,1,365,1,2,365,365,1.3,365.0,,t,25,55,85,360,2026-02-15,8,8,1,315,7,48,,2025-07-28,2026-01-18,4.88,4.88,4.38,4.75,4.63,4.63,4.75,,,16,16,0,0,1.18
1473485941065182946,https://www.airbnb.com/rooms/1473485941065182946,20260215064701,2026-02-15,city scrape,Slate private queen room near AMC,"Freshly painted and newly furnished, large private bedroom in a four bedroom, 1 bath apartment. Centrally located, with a quick drive, Uber or bus to bar exam sites, hospitals, universities, and state offices. <br /><br />This unit is newly furnished with new medium firm 12in queen hybrid mattress, new linens, and closet for hanging and luggage storage. Some kitchen basics, gas stove, and stainless fridge available for guest use.",,https://a0.muscache.com/pictures/hosting/Hosting-1473485941065182946/original/e2f15d56-37ff-47c0-a81a-2d8f615ffd2c.jpeg,20536619,https://www.airbnb.com/users/show/20536619,1462613529423158163,https://www.airbnb.com/users/profile/1462613529423158163,Emily,,11,5,2,10,"Albany, NY",I love hosting international students and professionals relocating to the area because I get to help introduce them to our amazing city!,,,,t,,https://a0.muscache.com/im/pictures/user/User-20536619/original/88f3c273-d81d-43f3-8b54-9a5fce9da246.jpeg?aki_policy=profile_x_medium,,13,,None,t,t,,TENTH WARD,,42.66295,-73.78792,Private room in home,Private room,1,1.0,1 shared bath,1,1,"[""Smoke alarm"", ""Kitchen"", ""Ethernet connection"", ""Clothing storage: closet and dresser"", ""Wifi"", ""Hot water"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Bed linens"", ""Bathtub"", ""Cooking basics"", ""Baking sheet"", ""Shampoo"", ""Room-darkening shades"", ""Hot water kettle"", ""Free dryer \u2013 In building"", ""Dedicated workspace"", ""Microwave"", ""Wine glasses"", ""Dining table"", ""Washer"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Oven"", ""Radiant heating"", ""Drying rack for clothing"", ""Exterior security cameras on property"", ""Air conditioning"", ""Lock on bedroom door"", ""Single level home"", ""Books and reading material"", ""First aid kit"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Freezer"", ""Free street parking"", ""Stove""]",,28,100,28,28,100,100,28.0,100.0,,t,8,38,68,158,2026-02-15,2,2,0,158,2,112,,2025-07-31,2025-09-16,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,13,2,11,0,0.30
1473500943932986440,https://www.airbnb.com/rooms/1473500943932986440,20260215064701,2026-02-15,city scrape,"Silver private queen room, central location","Freshly painted and newly furnished, large private bedroom in a four bedroom, 1 bath apartment. Centrally located, with a quick drive, Uber or bus to bar exam sites, hospitals, universities, and state offices. <br /><br />This unit is newly furnished with new medium firm 12in queen hybrid mattress, new linens, and closet for hanging and luggage storage. Some kitchen basics, gas stove, and stainless fridge available for guest use.<br /><br />Free, plentiful on street parking. Laundry facilities on site.",,https://a0.muscache.com/pictures/hosting/Hosting-1473500943932986440/original/914065dd-3cad-4104-8f9e-67a16378f2bf.jpeg,20536619,https://www.airbnb.com/users/show/20536619,1462613529423158163,https://www.airbnb.com/users/profile/1462613529423158163,Emily,,11,5,2,10,"Albany, NY",I love hosting international students and professionals relocating to the area because I get to help introduce them to our amazing city!,,,,t,,https://a0.muscache.com/im/pictures/user/User-20536619/original/88f3c273-d81d-43f3-8b54-9a5fce9da246.jpeg?aki_policy=profile_x_medium,,13,,None,t,t,,TENTH WARD,,42.66241617967561,-73.78837960927946,Private room in home,Private room,1,1.0,1 shared bath,1,1,"[""Smoke alarm"", ""Kitchen"", ""Private patio or balcony"", ""Ethernet connection"", ""Clothing storage: closet and dresser"", ""Wifi"", ""Hot water"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cooking basics"", ""Ceiling fan"", ""Shampoo"", ""Baking sheet"", ""Room-darkening shades"", ""Hot water kettle"", ""Free dryer \u2013 In building"", ""Dedicated workspace"", ""Microwave"", ""Wine glasses"", ""Dining table"", ""Washer"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Radiant heating"", ""Exterior security cameras on property"", ""Air conditioning"", ""Outdoor furniture"", ""Lock on bedroom door"", ""Books and reading material"", ""First aid kit"", ""Dishes and silverware"", ""Refrigerator"", ""Freezer"", ""Free street parking"", ""Cleaning products"", ""Cleaning available during stay"", ""Stove""]",,5,89,5,28,89,89,26.8,89.0,,t,6,6,29,29,2026-02-15,1,1,0,29,1,10,,2025-11-02,2025-11-02,5.0,5.0,5.0,5.0,5.0,5.0,3.0,,,13,2,11,0,0.28
1473509751949424528,https://www.airbnb.com/rooms/1473509751949424528,20260215064701,2026-02-15,city scrape,"Ivory private queen, walk to AMC","Large private bedroom in a four bedroom apartment, centrally located, with a quick Uber or bus to downtown/bar exam sites, hospitals, and universities. <br /><br />This unit is newly furnished with new medium firm 12in queen hybrid mattress, new linens, and closet for hanging and luggage storage. Some kitchen basics, gas stove, and stainless fridge available for guest use.<br /><br />Plentiful on street parking, free.",,https://a0.muscache.com/pictures/hosting/Hosting-1473509751949424528/original/82875797-8bd8-4433-9bf6-93d2a7c0edbb.jpeg,20536619,https://www.airbnb.com/users/show/20536619,1462613529423158163,https://www.airbnb.com/users/profile/1462613529423158163,Emily,,11,5,2,10,"Albany, NY",I love hosting international students and professionals relocating to the area because I get to help introduce them to our amazing city!,,,,t,,https://a0.muscache.com/im/pictures/user/User-20536619/original/88f3c273-d81d-43f3-8b54-9a5fce9da246.jpeg?aki_policy=profile_x_medium,,13,,None,t,t,,TENTH WARD,,42.66325814454161,-73.78982669559142,Private room in home,Private room,1,1.0,1 shared bath,1,1,"[""Smoke alarm"", ""Kitchen"", ""Ethernet connection"", ""Gas stove"", ""Wifi"", ""Hot water"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Bed linens"", ""Bathtub"", ""Cooking basics"", ""Ceiling fan"", ""Shampoo"", ""Room-darkening shades"", ""Hot water kettle"", ""Free dryer \u2013 In building"", ""Dedicated workspace"", ""Microwave"", ""Wine glasses"", ""Dining table"", ""Washer"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Clothing storage: walk-in closet and dresser"", ""Oven"", ""Radiant heating"", ""Drying rack for clothing"", ""Exterior security cameras on property"", ""Air conditioning"", ""Patio or balcony"", ""Laundromat nearby"", ""Lock on bedroom door"", ""Outdoor furniture"", ""Single level home"", ""Books and reading material"", ""First aid kit"", ""Conditioner"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Freezer"", ""Free street parking"", ""Cleaning products"", ""Cleaning available during stay""]",,28,100,28,28,100,100,28.0,100.0,,t,28,58,88,88,2026-02-15,1,1,0,88,1,56,,2025-12-31,2025-12-31,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,13,2,11,0,0.64
1476084665532782592,https://www.airbnb.com/rooms/1476084665532782592,20260215064701,2026-02-15,city scrape,Sienna private queen near AMC,"Freshly painted and newly furnished, large private bedroom in a four bedroom, 1 bath apartment. Centrally located, with a quick drive, Uber or bus to bar exam sites, hospitals, universities, and state offices. <br /><br />This unit is newly furnished with new medium firm 12in queen hybrid mattress, new linens, and closet for hanging and luggage storage. Some kitchen basics, gas stove, and stainless fridge available for guest use.<br /><br />Free, plentiful on street parking. Laundry facilities on site.",,https://a0.muscache.com/pictures/hosting/Hosting-1476084665532782592/original/df308606-d79c-4245-87ad-5aa80abc2efb.jpeg,20536619,https://www.airbnb.com/users/show/20536619,1462613529423158163,https://www.airbnb.com/users/profile/1462613529423158163,Emily,,11,5,2,10,"Albany, NY",I love hosting international students and professionals relocating to the area because I get to help introduce them to our amazing city!,,,,t,,https://a0.muscache.com/im/pictures/user/User-20536619/original/88f3c273-d81d-43f3-8b54-9a5fce9da246.jpeg?aki_policy=profile_x_medium,,13,,None,t,t,,TENTH WARD,,42.66232293480178,-73.78771391087372,Private room in home,Private room,1,1.0,1 shared bath,1,1,"[""Smoke alarm"", ""Kitchen"", ""Ethernet connection"", ""Clothing storage: closet and dresser"", ""Wifi"", ""Hot water"", ""Hair dryer"", ""Body soap"", ""Shared backyard"", ""Carbon monoxide alarm"", ""Bed linens"", ""Bathtub"", ""Cooking basics"", ""Ceiling fan"", ""Shampoo"", ""Baking sheet"", ""Room-darkening shades"", ""Hot water kettle"", ""Free dryer \u2013 In building"", ""Dedicated workspace"", ""Microwave"", ""Wine glasses"", ""Dining table"", ""Washer"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Oven"", ""Radiant heating"", ""Portable fans"", ""Drying rack for clothing"", ""Exterior security cameras on property"", ""Air conditioning"", ""Patio or balcony"", ""Laundromat nearby"", ""Lock on bedroom door"", ""Outdoor furniture"", ""Single level home"", ""Books and reading material"", ""First aid kit"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Cleaning products"", ""Keypad"", ""Stove""]",,28,89,28,28,89,89,28.0,89.0,,t,10,24,54,54,2026-02-15,1,1,0,54,1,56,,2025-08-11,2025-08-11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,13,2,11,0,0.16
1476780998285613744,https://www.airbnb.com/rooms/1476780998285613744,20260215064701,2026-02-15,city scrape,Downtown Luxe- Steps to MVP Arena & NYS Capital,"Located in the heart of downtown Albany & steps from MVP Arena, the NYS Capitol, and Empire State- Your new home is perfect for concerts, Traveling Nurses, Short Term stays and business trips,-you can walk to events, dining, and nightlife with ease. St Peters & Albany Med  only a 10 minute drive.  Newly Built in a 1920's Historic Bank, we blend historic charm with modern comfort. This prime location offers the perfect home base to experience all the energy and convenience the city has to offer.",,https://a0.muscache.com/pictures/hosting/Hosting-1476780998285613744/original/0ee5108d-a260-4992-885e-ddde2d22f19d.jpeg,710552538,https://www.airbnb.com/users/show/710552538,1476780999248566039,https://www.airbnb.com/users/profile/1476780999248566039,Jonathan,,0,6,0,6,,,,,,t,,https://a0.muscache.com/im/Portrait/Avatars/messaging/b3e03835-ade9-4eb7-a0bb-2466ab9a534d.jpg?im_t=J&im_w=240&im_f=airbnb-cereal-medium.ttf&im_c=ffffff,,1,,None,f,t,,THIRD WARD,,42.6498098,-73.75325649999999,Entire condo,Entire home/apt,2,1.0,1 bath,1,1,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Ethernet connection"", ""Gas stove"", ""Wifi"", ""Hot water"", ""Private entrance"", ""Dryer"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cooking basics"", ""Paid parking off premises"", ""Elevator"", ""Iron"", ""Room-darkening shades"", ""Dedicated workspace"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Clothing storage"", ""Heating"", ""Washer"", ""Extra pillows and blankets"", ""Pets allowed"", ""Long term stays allowed"", ""Oven"", ""Exterior security cameras on property"", ""Air conditioning"", ""Coffee"", ""Dishes and silverware"", ""Self check-in"", ""Refrigerator"", ""Paid parking lot on premises \u2013 1 space"", ""Fire extinguisher"", ""Keypad""]",,2,150,2,2,150,150,2.0,150.0,,t,12,12,12,233,2026-02-15,10,10,1,188,9,60,,2025-08-19,2026-01-31,5.0,5.0,4.9,5.0,5.0,4.9,5.0,,,1,1,0,0,1.66
